"Finished","ID","EngPathRisk_1_1","EngPathRisk_1_4","EngPathRisk_1_5","EngPathRisk_1_6","EngPathRisk_1_7","EngPathRisk_1_8","EngPathRisk_2_1","EngPathRisk_2_4","EngPathRisk_2_5","EngPathRisk_2_6","EngPathRisk_2_7","EngPathRisk_2_8","EngPathRisk_3_1","EngPathRisk_3_4","EngPathRisk_3_5","EngPathRisk_3_6","EngPathRisk_3_7","EngPathRisk_3_8","NatPathRisk_1_1","NatPathRisk_1_4","NatPathRisk_1_5","NatPathRisk_1_6","NatPathRisk_1_7","NatPathRisk_1_8","NatPathRisk_2_1","NatPathRisk_2_4","NatPathRisk_2_5","NatPathRisk_2_6","NatPathRisk_2_7","NatPathRisk_2_8","NatPathRisk_3_1","NatPathRisk_3_4","NatPathRisk_3_5","NatPathRisk_3_6","NatPathRisk_3_7","NatPathRisk_3_8","AIRisk_1_1","AIRisk_1_4","AIRisk_1_5","AIRisk_1_6","AIRisk_1_7","AIRisk_1_8","AIRisk_2_1","AIRisk_2_4","AIRisk_2_5","AIRisk_2_6","AIRisk_2_7","AIRisk_2_8","AIRisk_3_1","AIRisk_3_4","AIRisk_3_5","AIRisk_3_6","AIRisk_3_7","AIRisk_3_8","NuclearRisk_1_1","NuclearRisk_1_4","NuclearRisk_1_5","NuclearRisk_1_6","NuclearRisk_1_7","NuclearRisk_1_8","NuclearRisk_2_1","NuclearRisk_2_4","NuclearRisk_2_5","NuclearRisk_2_6","NuclearRisk_2_7","NuclearRisk_2_8","NuclearRisk_3_1","NuclearRisk_3_4","NuclearRisk_3_5","NuclearRisk_3_6","NuclearRisk_3_7","NuclearRisk_3_8","NonAnthroRisk_1_1","NonAnthroRisk_1_4","NonAnthroRisk_1_5","NonAnthroRisk_1_6","NonAnthroRisk_1_7","NonAnthroRisk_1_8","NonAnthroRisk_2_1","NonAnthroRisk_2_4","NonAnthroRisk_2_5","NonAnthroRisk_2_6","NonAnthroRisk_2_7","NonAnthroRisk_2_8","NonAnthroRisk_3_1","NonAnthroRisk_3_4","NonAnthroRisk_3_5","NonAnthroRisk_3_6","NonAnthroRisk_3_7","NonAnthroRisk_3_8","TotalRisk_1_1","TotalRisk_1_4","TotalRisk_1_5","TotalRisk_1_6","TotalRisk_1_7","TotalRisk_1_8","TotalRisk_2_1","TotalRisk_2_4","TotalRisk_2_5","TotalRisk_2_6","TotalRisk_2_7","TotalRisk_2_8","TotalRisk_3_1","TotalRisk_3_4","TotalRisk_3_5","TotalRisk_3_6","TotalRisk_3_7","TotalRisk_3_8","ExCat2100","Extinction","FutureHumanBirths","NonStateBio_1_1","NonStateBio_2_1","NonStateBio_3_1","StateBio_1_1","StateBio_2_1","StateBio_3_1","Fusion","NukeEvent_1_1","NukeEvent_2_1","NuclearCountries_1_1","NuclearCountries_2_1","NuclearCountries_3_1","LFPR_1_1","LFPR_2_1","LFPR_3_1","IMOGold","Compute_1_1","Compute_2_1","Compute_3_1","GDPYear","FirstAIDate","VDem_1_1","VDem_2_1","VDem_3_1"
"TRUE","PMNB4FmJgGC",1,1,1,0,0,0,2,3,3,0,0,0,3,5,4,1,3,3,1,1,1,0,0,0,2,3,3,0,0,0,3,5,4,1,3,3,0,2,3,0,0,0,1,3,3,0,1,1,2,5,4,2,3,5,2,1,2,2,1,1,4,3,3,4,2,3,7,10,8,5,12,8,1,0,1,0,0,0,3,3,4,1,1,1,6,8,10,7,12,8,1,1,1,1,1,1,2,4,3,2,3,3,10,12,11,5,8,6,5,3330,6.5e+10,0,2,4,0,0,0,2040,35,40,9,9,8,68,72,75,2033,1.2e+07,1.8e+07,4e+07,2070,1e+210,25,20,15
"TRUE","PnCe91O6KKD",0.2,0.3,0.5,0,0,0,0.3,0.4,0.6,0,0,0,0.5,0.7,0.9,0,0,0,1.5,2,2.1,0,0,0,1.8,2.1,2.3,0,0,0,2.2,2.3,2.5,0,0,0,0.6,0.9,0.5,0,0,0,0.8,1,0.6,0,0,0,1,1.2,0.9,0,0,0,0.6,0.8,0.5,0,0,0,0.8,1,0.7,0,0,0,1,1.2,0.9,0,0,0,0.1,0.3,0.1,0,0,0,0.2,0.4,0.15,0,0,0,0.4,0.6,0.2,0,0,0,2.1,3,2.5,0,0.01,0,2.5,3.2,2.9,0,0.01,0,2.8,3.9,3.2,4e-04,0.01,0,1.5,3100,3.4e+08,1,2,4,2,3,5,2100,0,0,9,9,11,70,60,55,2030,4.5e+07,3.8e+07,3e+07,2030,2050,65,60,55
"TRUE","P6SF1wvasYK",0.05,0.25,0.3,0.01,0.1,0.08,0.1,0.4,0.45,0.05,0.2,0.15,0.15,0.55,0.6,0.1,0.35,0.3,0.02,0.15,0.2,0.005,0.05,0.04,0.05,0.25,0.3,0.01,0.1,0.08,0.09,0.4,0.45,0.05,0.2,0.18,0.5,1,1,0.1,0.2,0.2,1,4,4,0.4,0.7,0.7,4,8,8,0.9,1.2,1.2,0.15,0.5,0.5,0.07,0.2,0.2,0.4,0.75,0.75,0.2,0.5,0.5,0.75,1,1,0.5,0.75,0.75,0.1,0.25,0.25,0.1,0.25,0.25,0.2,0.35,0.35,0.2,0.35,0.35,0.4,0.5,0.5,0.4,0.5,0.5,0.2,0.5,0.5,0.1,0.3,0.3,0.3,0.7,0.7,0.17,0.4,0.4,0.5,1.1,1.1,0.35,0.9,0.9,0.35,4350,2.5e+11,0,0,0,0,0,0,2200,5,6,10,10,10,80,78,74,2026,6e+06,1.5e+07,2.5e+07,NA,2050,70.65,71,73
"TRUE","POwX2LPx2pj",20,25,20,5,10,5,30,35,30,15,30,15,50,40,50,80,60,80,5,10,5,5,5,5,35,25,30,10,10,15,60,55,65,85,85,80,5,10,5,5,5,5,45,40,35,30,30,30,50,50,60,65,65,65,10,5,20,10,5,5,40,35,50,40,45,45,50,60,30,50,50,50,5,10,5,10,10,10,25,40,35,40,40,40,70,50,60,50,50,50,5,5,5,5,5,5,35,40,30,25,25,25,60,55,65,70,70,70,55,2250,1e+10,20,50,25,25,50,75,2030,20,10,8,8,5,79,85,80,2030,1e+07,1.5e+07,4e+07,2101,2035,75,85,80
"TRUE","PMaQQX8GD9q",4,7,3,0,0,0,5,8,6,0,0,0,7,9,10,0,0,0,1,2,2,0,0,0,2,4,5,0,0,0,4,6,6,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,4,2,0,0,0,3,5,5,0,0,0,4,8,7,0,2,1,4,9,8,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,1,3890,7e+09,1,2,3,0,1,2,2050,3,6,9,9,10,79,80,83,2025,1e+10,3e+10,5e+10,2090,2040,40,45,50
"TRUE","Pelrn5FZLse",0.1,0.2,0.75,0,0,0,0.5,0.6,1,0,0,0,1,1,2,0.1,0.1,0.2,0.1,0.2,0.75,0,0,0,0.5,0.6,1,0,0,0,1,1,2,0.01,0.01,0.02,0.01,0.02,0.02,0,0,0,0.1,0.1,0.2,0.01,0.01,0.2,2,2.5,3,0.1,0.5,0.8,0.5,0.8,0.9,0,0.05,0.06,1,1.2,2,0.01,0.02,0.03,1.5,1.8,2.5,0.1,0.5,0.75,0,0,0,0,0,0,0.01,0.01,0.02,0,0,0,0.2,0.2,0.5,0.1,0.1,0.15,0.05,0.05,0.1,0.03,0.5,0.75,0.1,0.1,0.5,0.2,0.7,1,1,15,18,1,2,5,7,2350,1.8e+10,0,0,0,0,0,1,2080,5,10,9,9,10,61,60,58.5,2030,8e+08,1e+10,4e+10,2050,2055,58,60,70
"TRUE","PZM580b9bs7",1,5,5,1,1,2,2,7.5,7.5,1,2,2,2,10,10,2,2,2,5,3,5,0.1,0.03,1,5,4,5,0.3,0.04,1,10,5,10,0.5,0.05,2,3,3,3,2,2,2,5,5,5,3,3,3,10,8,10,5,5,5,2,3,2,1,0.25,1,4,5,5,2,0.5,2,8,10,10,3,1,4,0.5,0.003,1,0.1,0.1,1,0.75,0.005,2,0.2,0.1,1,1,0.01,2,0.5,0.2,1.5,5,10,10,7,5,12,10,12.5,15,9,7.5,18,15,15,20,15,10,25,5.25,12,2.4e+09,0.15,0.5,1,0,1,3,2039,2.21,15.47,9,9,10,75,75,75,2025,5e+07,6e+07,8e+07,2038,2040,45,40,35
"TRUE","PY7HOlTvByM",10,5,9,11,0.002,0,29,35,20,0,1,0,40,19,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,11,9,8,10,15,5,14,12,6,6,8,2,3,2,1,6,3,0.02,3,0.01,1e-04,17,6,0.06,7,0.012,0.00025,30,10,1,15,0.03,0.005,1,1,1,2,1,0.02,5,4,5,4,2,0.05,3,7,2,0.08,0.8,0.001,0.3,0.2,6,1,0.7,0.06,0.4,0.7,12,4,1.2,0.08,19,1,19,3,2,2,19,0.05,22,0,0,1,1,2,7,NA,100,100,60,60,76,65,79,80,2025,NA,NA,NA,2050,2035,100,100,100
"TRUE","PigRGwrg4dh",2,3,1,1,2,2,3,5,3,3,3,4,4,7,5,4,5,6,2,5,2,1,1,2,3,8,2,2,1,2,6,10,4,2,2,2,0,5,0,0,5,0,1,5,1,1,5,1,2,10,1,1,10,1,2,1,3,2,1,2,3,1,3,3,1,2,3,10,4,3,10,4,0.5,0.5,1,1,0.5,1,0.55,0.54,1,1,0.5,1,1,1,2,2,1,2,1,1,1,1,1,1,1,5,1,1,1,1,1,19,2,1,19,2,2,2100,1e+10,0,4,5,0,0,0,2045,1,1,6,6,5,60,58,55,2025,4.2,4,2,2047,2100,70,75,75
"TRUE","PWjACA9YHuN",5,2,2,0.5,0,1,8,10,3,0.5,0.01,2,10,30,5,1,2,3,1,0.5,1,0.5,0.001,0.01,2,1,1,1,0.001,0.001,2,5,4,1,0.05,0.02,0.5,2,3,0.01,1,0.5,2,5,3,0.5,3,2,5,5,5,2,5,4,1,1,2,0.5,1,1,4,1,4,1,1,1,10,10,10,1,0.03,1,1,0.5,0.4,0,0.01,0,1.5,0.7,0.8,0.03,0.09,0.01,2,0.9,1.2,0.05,0.56,0.1,3,1,1,1,1,1,4,2,5,3,2,5,10,5,8,7,19,10,2.5,2119,NA,1,1,2,0,1,1,2030,50,75,9,11,15,70,72,75,2035,1.1e+07,2e+11,6e+11,2080,2035,46,56,62
"TRUE","PVosmGZv9pj",3,5,7,1,2,4,10,10,14,2,4,8,15,15,18,3,8,10,1,2,2,1,1,1,1,4,6,2,2,2,2,6,8,2,1,3,0,1,2,0,0,1,0,2,4,0,1,2,1,2,8,0,1,4,3,4,4,1,2,3,5,7,8,1,3,4,8,10,11,2,4,8,1,1,2,0,1,2,2,3,4,1,2,4,3,6,8,2,4,8,3,4,5,2,4,5,7,10,12,3,6,15,12,15,17,6,12,22,12,3030,5e+10,0,0,1,2,4,8,2036,20,20,9,10,13,79,80,80,2031,1e+09,2e+09,4e+09,2046,2029,21,21,20
"TRUE","P6QlZ1K0b7e",1,2,2,1,2,2,5,5,5,5,5,5,10,8,15,10,10,10,2,5,2,1,2,2,5,10,5,2,4,4,7,15,10,4,5,5,2,5,5,2,5,2,5,5,5,5,5,5,8,10,10,10,10,15,2,1,1,2,1,2,10,10,5,10,10,8,20,30,10,20,30,15,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.7,0.8,0.7,1,0.7,0.8,1,1,0.8,2,2,5,5,2,2,3,10,9,10,10,6,9,15,19,15,19,15,16,3,2200,1e+08,5,10,20,1000,2000,3000,2050,2,5,10,12,15,75,78,80,2030,5e+10,1e+11,2e+11,2095,2040,68,65,64
"TRUE","PMwMR3OzZy4",0,0,0,0,0,0,10,10,10,0,0,0,90,90,90,0,NA,0,0,0,0,0,0,0,10,10,10,0,0,0,20,20,20,10,10,10,0,0,0,0,0,0,20,5,5,10,5,5,100,15,15,50,10,10,0,0,0,0,0,0,5,5,0,5,5,5,15,15,5,5,5,5,10,10,10,5,5,5,20,10,10,10,10,10,50,10,10,20,15,15,10,10,10,5,5,5,50,20,20,10,5,5,100,30,30,15,5,5,50,2222,5e+12,0,1,3,0,1,3,NA,5,10,9,9,14,76,70,45,2030,3e+11,3e+11,0,2030,2024,60,55,50
"TRUE","PY3FL516EZq",0.5,1.6,0.8,0,0,0,5,6.5,6.5,1,0.6,0.7,35,55,65,5,3.2,4.3,15,25,20,0,0,0,75,65,50,0.2,0.1,0.4,90,80,75,5,8,16,4,3,2,0,0,0,40,35,25,0,0,0,80,95,75,55,80,80,5,7,5,0,0,0,25,33,37,0.4,0.8,0.6,45,76,77,18,28,37,3,4,4,0,0,0,34,44,25,0.2,0.6,0.5,54,65,35,1.5,2.4,2.6,10,13,12,0,0,0,21,23,31,0.5,1,1,44,47,53,45,55,65,43,2525,7e+10,4,40,200,1,3,7,2175,50,70,9,9,11,64,54,26,2030,1e+07,7e+06,4e+06,2035,NA,50,45,35
"TRUE","PAcqC2HHaqX",0,0,2,0,0,0,1,1,10,0,0,5,5,10,20,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5,10,0,0,0,10,15,20,0,0,5,20,25,40,5,5,10,5,0,5,0,0,0,10,0,10,0,0,5,30,1,15,5,0,10,1,0,5,0,0,1,10,1,10,0,0,5,30,5,20,1,0,10,10,10,15,0,1,5,30,30,35,1,5,10,90,90,90,5,10,20,20,5e+05,1e+09,1,2,5,0,1,5,2060,1,10,10,20,50,80,85,50,2030,1e+08,1e+10,1e+12,2050,2050,75,90,95
"TRUE","PdXrlvslrqe",0.03,0.05,0.06,0.01,0.01,0.02,1,0.8,2,0.04,0.05,0.05,3,3,5,1,2,2,0.09,0.12,0.15,0.04,0.05,0.08,2,2,2,0.06,0.08,0.1,4,5,5,1,2,2,0.05,0.04,0.08,0.01,0.01,0.02,0.6,1,2,0.05,0.05,0.07,7,8,8,2,3,2,0.5,2,2,0.01,0.01,0.01,4,9,10,0.05,0.08,0.04,18,30,25,1,2,1,0.001,0.001,0.003,1e-04,1e-04,6e-04,0.006,0.005,0.005,5e-04,3e-04,8e-04,2,1,2,0.4,0.9,0.7,0.7,2.5,2.5,0.06,0.08,0.12,5,5,6,0.09,0.14,0.3,9,10,10,2,2,3,1.6,100136,6437212000,0,1,3,0,0,2,2070,0.1,1,9,10,15,74,71,60,2035,1.2e+07,4e+07,6e+09,2058,2051,71,76,85
"TRUE","Peh2uqLiBWf",0.2,0.03,0.5,0.01,0,0.1,0.3,0.3,0.6,0.04,0.01,0.2,0.5,0.4,10,5,8,4,5,2,3,0.4,1,1,6,3,4,0.5,2,4,7,4,5,0.7,5,7,1,10,12,0.5,6,7,2,11,15,0.6,7,8,4,11,16,0.8,7,6,25,20,30,18,15,19,17,19,35,20,17,20,15,17,35,20,20,18,0.5,0.02,2,0.04,0.003,2,0.6,0.03,2,0.05,0.004,3,0.1,0.004,1,0.04,0.005,3,25,20,35,10,18,20,30,22,35,15,14,23,30,19,35,10,17,20,14,2200,3e+09,0,1,1,1,0,0,2050,20,21,10,12,9,60,70,74,2024,5e+06,3e+06,3e+06,2101,2026,65,50,40
"TRUE","Pv2PJIDmzbi",10,5,10,5,15,5,15,10,10,10,15,20,15,10,10,25,15,25,10,10,10,10,15,15,15,10,20,15,15,20,25,15,30,20,25,25,15,5,5,5,10,10,20,10,5,5,10,15,25,10,5,5,20,25,10,10,15,5,5,10,15,15,20,15,10,15,15,20,25,15,15,20,10,1,5,5,5,5,10,5,10,10,10,5,15,10,15,15,15,10,5,5,10,5,5,5,5,5,10,10,10,10,10,5,15,15,15,15,25,12023,50,5,20,30,183,193,200,2024,60,75,10,15,20,65,69.5,71.5,2100,10,20,25,2040,NA,15,50,55
"TRUE","PlwyHQCC0tO",0.1,0.1,0.2,0,0,0.01,7,7,8,0,0,0.01,15,15,20,0.01,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0,0,0,0,0,0,0,0,0,0.05,0.05,0.1,0,0,0.2,0.1,0.1,0.2,0.2,0.2,0.5,1,1,2,0.2,0.2,0.4,6,6,8,1,1,2,10,10,15,5,5,7,0.01,0.01,0.05,0.01,0.01,0.05,0.1,0.1,0.2,0.1,0.1,0.2,1,1,2,1,1,2,0.01,0.01,0.05,0.01,0.01,0.05,0.1,0.1,0.2,0.1,0.1,0.2,1,1,2,1,1,2,0.5,7e+06,7e+09,0,0,0,0,0,0,2073,0,0,9,11,11,77,75,70,2028,1e+07,5e+07,1e+09,2051,2030,50,55,60
"TRUE","P95S2Bfl4FS",2,1,3,0,0,0,9,4,8,0,0,0,15,6,12,0,0,0,1,1,3,0,0,0,4,3,10,0,0,0,10,7,15,0,0,0,1,1,1,0,0,0,3,3,4,0,0,0,5,5,8,0,2,5,5,5,6,0,0,0,8,10,16,0,0,0,15,12,25,2,3,6,0,0,0,0,0,0,2,2,5,0,0,0,4,5,8,0,2,5,0,0,1,0,0,0,0,1,2,0,1,2,2,2,5,1,2,5,3,8000,8.6e+10,1,2,2,0,0,1,2040,1,10,10,15,20,75,70,68,2026,2.5e+07,2.5e+07,1.3e+08,2050,2045,50,51,52
"TRUE","P0ny1TCAvKB",0.01,1e-04,1e-04,1e-04,1e-05,1e-04,0.02,2e-04,0.002,2e-04,1e-05,1e-04,0.2,5e-04,0.005,0.002,1e-04,1e-04,1e-04,1e-04,0.001,1e-04,1e-04,1e-04,0.001,1e-04,0.001,0.001,0.001,1e-04,0.01,0.002,0.01,0.1,0.001,0.01,1e-07,1e-07,1e-07,1e-06,1e-06,1e-06,1e-04,1e-05,1e-05,0.001,1e-06,1e-06,0.002,1e-06,1e-06,0.004,1e-06,1e-06,0.1,0.05,0.05,0.15,0.1,0.07,0.2,0.2,0.25,0.25,0.25,0.3,0.5,0.25,0.25,0.6,0.4,0.35,1e-04,1e-05,1e-06,0.001,0.001,0.001,1e-04,1e-05,1e-06,0.001,0.001,0.001,1e-04,1e-05,1e-06,0.001,0.001,0.001,0.001,1e-04,1e-05,0.001,0.001,0.001,0.1,0.01,0.05,0.05,0.03,0.025,0.2,0.15,0.2,0.3,0.25,0.25,0.5,2250,3.5e+09,0,0,2,1,2,5,2050,0.01,0.06,10,20,35,75,70,70,2090,NA,NA,NA,2120,2055,45,50,65
"TRUE","PNl5wL64TFX",NA,NA,NA,0,0.01,NA,NA,NA,NA,1e-04,2,NA,NA,NA,NA,2,10,10,0,NA,0.05,1e-04,5,0,0.05,NA,5,0.003,7,3,5,NA,60,10,60,5,5,5,0.05,0,5,14,30,14,5,0,10,30,40,30,NA,0.01,14,40,0.1,0.03,1,0,0.01,1,5,1,10,0,10,10,20,10,30,15,15,30,1,0.56,14000,0,3,0.9,4,0.9,87000,0,5,0.56,10,NA,NA,5,15,10,0.3,1,1,0.01,1,1,2,2,2,3,2,2,10,19,19,20,19,19,NA,NA,1.05e+10,5,10,45,3,5,13,2025,2,20,9,12,20,81.6,85,87,2030,2e+07,3.5e+07,3.8e+07,2035,2025,86,46,56
"TRUE","PGB68Rs9d9y",60,40,30,5,1,0.5,70,55,40,15,2.5,1,85,70,65,33,5,3,12,2,1,0.5,0.1,0.01,33,15,7.5,2.5,1,0.5,65,50,15,8,2.5,1,0.1,2,0.25,0.01,0.5,0.01,7.5,10,15,2.5,7,0.5,20,33,40,7.5,15,3.5,33,10,4,20,3,2,15,3,2,7,1,0.5,5,1,0.5,2,0.1,0.1,60,40,30,5,1,0.5,70,55,40,15,2.5,1,85,70,65,33,5,3,60,40,30,5,1,0.5,70,55,40,15,2.5,1,85,70,65,33,5,3,41,3530,3e+09,1,3,1,12,30,40,2050,0.01,0.05,9,11,14,55,60,65,2034,5500000,7e+06,1.1e+07,2060,2065,70,65,80
"TRUE","PBA5i64MmOZ",2,2,1,0,1,1,3,3,2,0,1,1,8,8,7,0,1,1,3,3,2,1,2,2,4,4,3,1,2,2,9,9,8,1,2,2,1,2,1,1,1,1,2,3,2,1,1,1,4,8,7,1,1,1,5,5,6,0,1,1,6,6,6,1,1,1,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,6,5,5,10,10,11,11,10,10,15,15,16,16,15,15,5,2300,10,2,4,6,2,4,6,2030,80,90,12,14,16,60,70,80,2028,45000,50000,80000,2025,2030,25,20,15
"TRUE","Pzwk6Ytthzh",1,1,1,2,2,1,2,2,2,5,4,3,3,2,4,7,6,8,1,0.5,2,1.5,2,1.8,2,1,3,2,4,2.7,4,2,5,3,9,6,1,0.5,1,1,2,1,1.5,2,2,3,4,3,3,4,5,6,8,8,5,12,10,9,5,2,8,13,15,11,8,5,10,18,18,13,10,8,3,4,8,6,2,5,5,6,10,8,3,7,8,10,15,9,6,9,2,3,3,10,14,11,10,5,6,12,20,13,9,6,8,13,22,15,5,NA,2.5e+07,1,3,5,2,4,8,2056,5,10,9,11,13,76,77,80,2026,5e+07,2.5e+08,9e+08,2055,2031,70,67,60
"TRUE","PPOlG9fxwDP",0,0,0,0,0,0,0,0.001,0.01,0,0,0.1,0.01,0.01,0.1,0.01,0.001,1,0,0,0,0,0,0,0.01,2,1,0.001,0.01,0.001,0.1,4,3,0.1,0.04,0.02,0,0,0,0,0,0,0,2,1,0,3,2,0.01,5,3,0,4,3,0.01,0,0,0,0,0,0.1,3,2,0,0.03,0.02,0.2,9,6,0.01,1,0.05,0,0,0,0,0,0,0,0.06,0.04,0,0.04,0.03,0.07,0.09,0.07,0.05,0.08,0.06,0,0,0,0,0,0,0,0.01,0,0,1,0.05,1,4,2,0.05,2,1,0.05,3025,2.43e+09,0,0,1,0,0,0,2039,0,0,10,15,30,685500000,715500000,825500000,2035,NA,NA,NA,2125,2033,60,40,20
"TRUE","PfMktC80jHN",5,10,10,1,5,3,10,30,25,4,30,12,25,40,30,16,55,24,2,14,12,2,18,23,8,20,16,12,26,32,12,30,28,20,38,42,1,4,5,1,12,10,3,7,7,2,18,14,6,12,18,6,20,15,20,22,22,2,5,7,25,25,26,5,8,9,25,28,29,8,14,18,3,8,7,2,6,10,8,14,20,5,12,16,9,18,23,6,17,28,4,6,7,2,7,7,9,17,19,5,18,19,18,23,23,12,20,22,6,2150,1.5e+08,1,10,22,1,5,15,2030,3,8,9,10,12,80,82,83,2042,1.2e+07,2e+07,5e+07,2102,2032,68,65,64
"TRUE","PZ1ninjJMzo",0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,2,3,4,0,1,2,4,5,8,2,3,3,15,25,20,15,20,15,1,5,8,1,5,6,2,10,15,2,8,12,10,30,35,8,25,28,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,1,1,1,1,1,0,0,0,3,2,2,0,0,0,10,6,7,3,3,2,10,10000,8e+09,0,0,1,0,0,1,2040,0,3,10,12,20,75,78,82,2040,2e+10,2e+11,2.5e+11,2061,2050,72,76,80
"TRUE","PcKcSuYZSFL",60,50,35,40,35,20,70,45,40,45,40,25,50,40,30,35,30,15,10,5,15,5,4,3,15,10,10,10,3,5,5,3,5,2,1,1,30,20,30,25,15,5,40,25,35,30,20,10,50,30,30,35,25,5,50,10,30,25,1,1,45,5,25,20,1,1,40,1,20,15,1,1,10,2,1,1,1,1,5,3,1,2,1,1,1,1,1,3,1,1,50,20,10,10,5,1,55,25,15,15,10,8,60,30,20,20,15,19,20,5000,NA,0,1,1,0,0,0,102023,40,20,9,9,9,80,83,78,2026,3e+07,1e+08,3e+08,2040,2026,70,65,50
"TRUE","PpQ3yGUCPuz",10,20,20,0,0,0,20,30,30,10,10,10,50,60,60,25,25,25,20,25,25,0,0,0,35,45,45,0,10,10,60,65,70,50,50,50,10,15,20,10,10,10,20,25,30,10,10,10,30,35,40,20,25,20,50,60,70,65,65,65,60,65,70,65,65,65,65,70,75,65,65,65,10,10,10,0,0,0,10,10,10,0,0,0,10,10,10,0,0,0,35,35,35,0,0,0,45,50,50,10,10,10,50,55,60,25,25,25,45,2100,2e+09,10,10,10,30,40,50,1e+210,30,30,9,12,15,70,70,70,2050,460,552,3000,2029,2100,100,100,100
"TRUE","PhUdns6O9Fp",0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.05,0.05,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,0.03,1,0.03,0.03,1,0.03,0,0,0,0,0,0,0,0.09,0.1,0,0.09,0.1,0,0.09,0.1,0,0.09,0.1,0,0,0,0,0,0,0.5,0.05,0.5,0.05,0.05,0.5,1,1,19,1,1,19,NA,NA,NA,0,2,10,0,0,0,2075,0,0,10,10,10,70,76,82,2100,NA,NA,NA,2111,NA,44,56,70
"TRUE","PezBnBVZmzw",0.5,1,0.01,0.1,0.5,0.6,1,5,0.01,0.2,5,5,5,10,0.01,0.8,10,10,0.2,2,1,0.1,0.01,0.001,0.5,4,5,0.2,0.01,0.001,1,60,60,4,0.05,0.05,0.1,1,0.5,0.5,5,10,0.8,5,1,1,5,5,4,5,10,3,5,5,3,5,2,1,0.4,0.1,9,10,5,2,0.8,0.5,15,30,10,4,2,1,2,0.9,0.5,1,0.7,0.9,4,0.16,0.6,2,0.8,0.16,10,0.56,1,3,0.7,0.56,0.3,3,0.5,0.5,0.1,2,0.6,6,1,0.5,0.1,6,3,19,2,1,2,19,1,2760,1e+10,12,24,45,1,1,2,2060,0.4,2.21,9,10,15,79,81,85,2030,5e+06,7e+06,1e+07,2091,2065,10,12,15
"TRUE","PrF4izfPZSs",1,2,1,1,1,1,5,3,2,1,1,1,10,20,10,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,5,10,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,3,10,5,1,3,3,1,1,1,1,1,1,2,5,5,1,1,1,5,10,5,1,1,3,1,0.5,1,0.5,0.5,0.9,1,0.5,1,0.5,0.5,0.9,1,1,2,0.5,0.5,1,1,1,1,1,1,1,2,5,3,1,2,3,5,10,5,2,5,3,1,2200,1.2e+09,0,0,1,0,1,2,2050,0,0,9,10,12,75,73,70,2025,1.2e+07,3.5e+07,4e+07,2100,2060,70.55,80,85
"TRUE","PmxOzeNHPn6",0,0,0,0,0,0,3,3,3,0,0,0,10,10,10,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,5,5,5,0.05,0.05,0.05,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3,3,3,3,5,5,5,5,5,5,2,2,2,0,0,0,5,5,5,0.5,0.5,0.5,10,10,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.01,0.01,0.01,2,2,2,0.5,0.5,0.5,10,10,10,2,2,2,25,25,25,5,5,5,25,2200,3e+10,0,0,0,0,0,0,2100,0.2,1.2,9,9,10,78,80,77,2030,1e+08,2e+10,4e+10,2025,2100,55,50,40
"TRUE","PRHEjWp63MD",20,5,10,0,0,0,50,10,30,0,0,0,100,30,50,0,0,0,5,2,5,0,0,0,10,5,10,0,0,0,10,5,10,0,0,0,0,5,1,0,0,0,1,6,2,0,0,0,2,10,5,0,0,0,0,5,5,0,0,0,5,15,10,0,0,0,10,20,10,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,100,2200,NA,1,3,5,1,2,2,2030,50,60,9,10,10,50,40,30,2023,1e+11,3e+11,5e+11,2098,2026,2,4,5
